id,text,anger,disgust,fear,joy,sadness,text_tn
afr_train_track_a_00937,"Ek glo baie sterk daaraan aan om te kan boer nie'n reg is nie, dis 'n voorreg.",0,0,0,1,0,"Kuring yakin pisan yén bisa tani téh lain hak, éta hak husus."
afr_train_track_a_00938,Suid-Afrika kan nie hierdie verlies aan kundigheid bekostig nie.,0,0,1,0,1,Afrika Kidul teu tiasa nanggung kaleungitan kaahlian ieu.
afr_train_track_a_00939,Dit gaan beteken dat dit effens langer gaan neem om ’n hoër trajek te bereik.,0,0,0,0,1,Ieu bakal hartosna yén éta bakal nyandak rada lila pikeun ngahontal lintasan luhur.
afr_train_track_a_00940,"Indien toerisme 'n volhoubare komponent van die Suid-Afrikaanse ekonomie gaan wees, moet die bedryf groei en transformeer.",0,0,1,0,0,"Upami pariwisata janten komponén sustainable ékonomi Afrika Kidul, industri kedah tumbuh sareng transformasi."
afr_train_track_a_00941,Die RGN sou graag behulpsaam wees met die uitbou van die museum.,0,0,0,0,0,The RGN bakal senang pikeun mantuan jeung perluasan museum.
afr_train_track_a_00942,So u sien dat daar 'n groot aantal rolspelers is wat 100 persent aan die projek verbind is.,0,0,0,0,0,Ku kituna nu katingali yen aya angka nu gede ngarupakeun pamaén anu 100 persen komitmen pikeun proyék nu.
afr_train_track_a_00943,Die beginsel van veeltaligheid is belangrik wanneer regte en dienslewering in ag geneem word.,0,0,0,1,0,Prinsip multibasa penting nalika nganggap hak sareng pangiriman jasa.
afr_train_track_a_00944,In hulle wye kontak met skrywers en akademici het hulle die Museum se belange met groot toewyding gedien.,0,0,0,1,0,"Dina kontak anu lega sareng panulis sareng akademisi, aranjeunna ngalayanan kapentingan Museum kalayan dedikasi anu saé."
afr_train_track_a_00945,"Dink aan infrastruktuurontwikkeling, landbou verwante bedrywe en algemene besigheid en toerisme.",0,0,0,0,0,"Pikirkeun pangwangunan infrastruktur, industri anu aya hubunganana sareng tatanén sareng bisnis umum sareng pariwisata."
afr_train_track_a_00946,Altwee die jongmans het hulle stempel afgedruk op die Suid-Afrikaanse geskiedenis.,0,0,0,0,0,Duanana pamuda ninggalkeun tanda maranéhanana dina sajarah Afrika Selatan.
afr_train_track_a_00947,Ons is bevoorreg om hierdie jaar die einde van die eerste dekade van ons diplomatiese verhouding met China te vier.,0,0,0,1,0,Kami ngagaduhan hak istimewa pikeun ngagungkeun tungtung dékade mimiti hubungan diplomatik urang sareng Cina taun ieu.
afr_train_track_a_00948,Ons bly vasgeheg aan ons verlede en voel gebonde aan 'n gelofte was ons voorouers in dae van groot benoudheid gemaak het.,0,0,0,1,1,Simkuring tetep napel kaliwat urang jeung ngarasa kabeungkeut ku sumpah karuhun urang dijieun dina poé marabahaya hébat.
afr_train_track_a_00949,"Ons doel as Departement is primêr om landbou te laat groei en almal wat betrokke is, moet hulle deel bydra.",0,0,0,1,0,Tujuan urang salaku Departemen utamana tumuwuh tatanén jeung dulur aub kudu nyumbang.
afr_train_track_a_00950,"Vooraf enkele besonderhede oor sy lewe, wat hoofsaaklik oorgeneem is uit Joubert se artikel.",0,0,0,0,0,"Kahiji sababaraha rinci ngeunaan hirupna, nu utamana dicokot tina artikel Joubert urang."
afr_train_track_a_00951,Ons moet iets doen daaraan.,0,0,1,0,0,Urang kudu ngalakukeun hal ngeunaan eta.
afr_train_track_a_00952,En ons is nie klaar met hom nie.,0,0,0,0,0,Sarta kami henteu rengse kalayan anjeunna.
afr_train_track_a_00953,"Ettie Williams was met vakansie, maar sy het per pos die beloofde manuskripte van Identikit, Klawervier en Koors gestuur.",0,0,0,1,0,"Ettie Williams nuju liburan, tapi anjeunna ngirimkeun naskah anu dijanjikeun Identikit, Shamrock sareng Koors."
afr_train_track_a_00954,Dit is tyd dat die Weskus sy regmatige prominensie in Wes-Kaapse toerisme-brosjures kry.,0,0,0,0,0,Geus waktuna pikeun Basisir Kulon meunang prominence rightful na dina brosur pariwisata Western Cape.
afr_train_track_a_00955,Hierdie drie punte is nou uitgebrei met die insluiting van elemente soos onder meer ondernemingsontwikkeling sowel as landelike ontwikkeling.,0,0,0,1,0,Tilu titik ieu ayeuna parantos dilegakeun kalebet unsur-unsur sapertos pangwangunan perusahaan ogé pangwangunan désa.
afr_train_track_a_00956,"Toe dit mettertyd hersaamgestel is, is bepaalde ampte verteenwoordig.",0,0,0,0,0,"Nalika éta reconstituted kana waktu, kantor husus anu digambarkeun."
afr_train_track_a_00957,Maar ons kan nie tevrede wees met slegs kwantitatiewe verandering nie.,0,0,1,0,0,Tapi urang teu bisa puas ku ngan robah kuantitatif.
afr_train_track_a_00958,Hulle bring 'n ding genaamd Celcius in en die temperatuur verminder met vyftig grade.,0,0,0,0,0,Aranjeunna mawa dina hal disebut Celcius sarta ngurangan hawa ku lima puluh derajat.
afr_train_track_a_00959,Susara Margaretha Toerien opgedaag het.,0,0,0,0,0,Susara Margaretha Toerien sumping.
afr_train_track_a_00960,"Die onderwys moet, saam met ander sektore, die sleutel verskaf tot 'n meer voorspoedige en vooruitstrewende Suid-Afrikaanse samelewing.",0,0,0,0,0,"Atikan kedah, sareng séktor sanés, nyayogikeun konci pikeun masarakat Afrika Kidul anu langkung makmur sareng progresif."
afr_train_track_a_00961,"Terwyl koring se prys met 36% gedaal het, het bruinbrood se prys in dieselfde tyd met 22% gestyg.",0,0,0,1,1,"Bari harga gandum turun ku 36%, harga roti coklat naek ku 22% dina waktos anu sareng."
afr_train_track_a_00962,Welcome het nog 'n idee: 'n gemeenskapsnavorsingsprojek waarvan die inkomste terugvloei na die skool.,0,0,0,1,0,Wilujeng sumping boga gagasan sejen: proyék panalungtikan komunitas anu panghasilan ngalir deui ka sakola.
afr_train_track_a_00963,Die Gautengse Provinsiale Regering het hom verbind tot die bevordering van gehalte-onderwys en om vaardighede te lewer.,0,0,0,1,0,Pamaréntah Propinsi Gauteng komitmen pikeun ngamajukeun pendidikan anu berkualitas sareng nganteurkeun kaahlian.
afr_train_track_a_00964,Kom ons maak die gesamentlike geveg teen rassisme ons eerste prioriteit.,0,0,0,1,0,Hayu urang jadikeun tarung babarengan ngalawan rasisme prioritas kahiji urang.
afr_train_track_a_00965,Deur saam te werk kan ons meer doen.,0,0,0,1,0,Ku gawé babarengan urang bisa ngalakukeun leuwih.
afr_train_track_a_00966,Dit moet egter ontwikkel word op so 'n wyse dat dit die potensiaal van hierdie mooi land ten volle kan ontsluit.,0,0,1,1,0,"Nanging, éta kedah dikembangkeun ku cara anu tiasa pinuh muka konci poténsi nagara anu éndah ieu."
afr_train_track_a_00967,"Dr van Rooyen, die hoof van ons Departement staan aan die hoof van die werkgroep wat die proses moet dryf.",0,0,0,0,0,"Dr van Rooyen, kapala Dinas kami mingpin kelompok kerja anu kedah ngajalankeun prosésna."
afr_train_track_a_00968,Die gesin het ondertussen hier en daar woonplek gevind o.a.,0,0,0,1,0,"Samentara éta, kulawarga manggihan tempat cicing di ditu di dieu, misalna."
afr_train_track_a_00969,"In die konteks van ons visie om 'n Tuiste vir Almal te word, is dit 'n besonder gepaste gebaar.",0,0,0,1,0,"Dina kontéks visi urang pikeun janten Bumi pikeun Sadayana, ieu mangrupikeun sikep anu pas."
afr_train_track_a_00970,Van 1927 af tot in 1946 was Hiemstra assistentredakteur van Die Volksblad in Bloemfontein.,0,0,0,0,0,"Ti 1927 nepi ka 1946, Hiemstra jadi asisten redaktur Die Volksblad di Bloemfontein."
afr_train_track_a_00971,Ons gaan u dophou om te sien hoeveel van die Bergrivier se mense is ook Provinsiale kampioene.,0,0,0,1,0,Urang bakal tetep hiji panon on anjeun ningali sabaraha urang Bergrivier urang ogé jawara Propinsi.
afr_train_track_a_00972,Die landbou-infrastruktuur en ekonomieë van Ladismith en Van Wyksdorp is feitlik totaal deur die groot vloed van 1981 vernietig.,0,0,0,0,1,Infrastruktur tatanén sareng ékonomi Ladismith sareng Van Wyksdorp ampir musnah ku banjir ageung taun 1981.
afr_train_track_a_00973,"Die maatskappy het die plaas Kleinstraat, geleë tussen De Doorns en Touwsrivier, by Denau Trust gekoop.",0,0,0,0,0,"Pausahaan meuli tegalan Kleinstraat, lokasina antara De Doorns na Touwsrivier, ti Denau Trust."
afr_train_track_a_00974,Die Departement van Landbou het die besigheidsplan alreeds goedgekeur.,0,0,0,1,0,Dinas Pertanian parantos nyatujuan rencana usaha.
afr_train_track_a_00975,Ten slotte: Die jaar is so vol dat wanneer jy jou oë uitvee is dit weer verby.,0,0,0,0,0,Kacindekanana: Taun ieu pinuh pisan mun anjeun kedip-kedip deui.
afr_train_track_a_00976,"As klein seuntjie op Beaufort-Wes het ek net Afrikaans gepraat, nooit Engels nie.",0,0,0,1,0,"Salaku budak leutik di Beaufort West, kuring ngan ukur nyarios basa Afrikaans, sanés Inggris."
afr_train_track_a_00977,Vanselfsprekend sal hierdie ontwikkeling op 'n gesamentlike basis plaasvind sodat die potensiaal van burgers van die gasheerlande ontwikkel word.,0,0,0,1,0,"Tetela, pangwangunan ieu baris lumangsung sacara babarengan sangkan poténsi warga nagara tuan rumah dimekarkeun."
afr_train_track_a_00978,Dit is nie 'n voorvereiste om soos die NP jou eie te verloën om meer getalle bymekaar te maak nie.,0,0,0,0,0,Henteu janten prasyarat pikeun ngantunkeun diri anjeun sapertos NP pikeun ngumpulkeun langkung seueur nomer.
afr_train_track_a_00979,Ons sal ook aanhou om spesiale aandag te skenk aan die uitdaging van anti-kompeterende gedrag deur sommige van ons korporasies.,0,0,0,1,0,Urang ogé bakal terus nengetan husus ka tantangan kabiasaan anti kalapa ku sababaraha korporasi urang.
afr_train_track_a_00980,Ek het verneem van hartseer verhale van boere wat genoodsaak is om implemente te moet verkoop om veevoer te kan koop.,0,0,0,0,1,Kuring diajar carita sedih ngeunaan patani kapaksa ngajual parabot pikeun meuli pakan ternak.
afr_train_track_a_00981,"Ten slotte, wil ek graag 'n aanhaling maak uit die gedig ""Gebed om die Gebeente"" deur DJ Opperman.",0,0,0,0,0,"Pamungkas, abdi hoyong ngadugikeun sajak ""Doa ka Tulang"" karya DJ Opperman."
afr_train_track_a_00982,Ek was gister in gesprek met die premier oor die beraad self en die pad vorentoe.,0,0,0,1,0,Abdi ngobrol sareng perdana menteri kamari ngeunaan puncak éta sorangan sareng jalan ka hareup.
afr_train_track_a_00983,En dit hoef nooit 'n dodelike siekte te wees nie.,0,0,0,1,0,Sareng éta henteu kedah janten panyakit anu fatal.
afr_train_track_a_00984,Skuins teenoor Van Wyk Louw is die vroulike dertiger Hettie Smit se uitstalling.,0,0,0,0,0,Diagonally sabalikna Van Wyk Louw nyaeta tilu puluh-hal awéwé paméran Hettie Smit urang.
afr_train_track_a_00985,Wingerde en landbougrond van onskatbare waarde word verwoes en toegeslik.,0,0,0,0,1,Kebon anggur sareng lahan tatanén anu nilaina teu ternilai ancur sareng silted.
afr_train_track_a_00986,Aandeelhouers ontvang gereeld opleiding rondom die projek.,0,0,0,0,0,Shareholders rutin narima latihan sabudeureun proyék.
afr_train_track_a_00987,My oupa se pa is daar gebore.,0,0,0,0,0,Bapa akina lahir di dinya.
afr_train_track_a_00988,"Ons hoop dat al die politieke partye, terwyl hulle hul verkiesingslyste finaliseer, 'n bydrae sal maak tot hierdie edele strewe!",0,0,0,1,0,"Kami ngarepkeun yén sadaya partéy pulitik, bari ngabéréskeun daptar pamilihan, bakal nyumbang kana usaha anu mulya ieu!"
afr_train_track_a_00989,"Voorsitter, daar is heel waarskynlik nog 'n hele aantal ander sake wat u wil opper.",0,0,1,0,0,"Ketua, meureun aya sababaraha hal sejenna nu Anjeun hoyong bangkitkeun."
afr_train_track_a_00990,Die groep het gedurende 2006 hul eerste oes van 6.52 ton afgehaal.,0,0,0,1,0,"Salila 2006, grup panén kahiji maranéhanana 6,52 ton."
afr_train_track_a_00991,"Hoewel die amptelike datum vir 18 Mei vasgestel is, het ons keuse op die voorafgaande Sondagnamiddag geval.",0,0,0,0,0,"Sanajan tanggal resmi disetel ka 18 Méi, pilihan urang murag dina Minggu soré saméméhna."
afr_train_track_a_00992,As gevolg van toeslikking en groter waterbehoeftes word die wal van Keeromdam gedurende 1889 - 1990 met 3 - 4 verhoog.,0,0,0,0,0,"Akibat siltasi sareng kabutuhan cai anu langkung ageung, tanggul Bendungan Keerom ningkat 3 - 4 salami 1889 - 1990."
afr_train_track_a_00993,Dit is tydig en nodig.,0,0,0,1,0,Ieu timely jeung perlu.
afr_train_track_a_00994,"Aan die een kant sal planne voortgaan om werksgeleenthede uit te brei in sektore soos gesondheid, maatskaplike werk, onderwys en wetstoepassingsagentskappe.",0,0,0,1,0,"Di hiji sisi, rencana bakal neruskeun dilegakeun kasempetan pakasaban di séktor kayaning kaséhatan, karya sosial, atikan jeung agénsi penegak hukum."
afr_train_track_a_00995,Miskien moet sy verder werk aan die toonsetting: sommer hierdie week nog begin.,0,0,0,0,0,Panginten anjeunna kedah neraskeun damel dina setting: ngan ngamimitian minggu ieu.
afr_train_track_a_00996,Daarna moes die skep van die nodige infrastruktuur kom en uiteindelik moes die produksie-eenheid behoorlik in werking gestel word.,0,0,0,0,0,Saatos éta nyiptakeun infrastruktur anu diperyogikeun sareng tungtungna unit produksi kedah dioperasikeun leres.
afr_train_track_a_00997,Ek het probeer om nie struikel nie; ek het ’n paar misstappe langs die pad gegee.,0,0,0,0,1,Kuring diusahakeun teu titajong; Kuring nyieun sababaraha missteps sapanjang jalan.
afr_train_track_a_00998,Daar is begin met die betaling van toelaes aan 74 000 kinders wat kwalifiseer vir die kindersorgtoelae.,0,0,0,1,0,Pamayaran tunjangan parantos dimimitian pikeun 74.000 murangkalih anu cocog kana tunjangan budak.
afr_train_track_a_00999,Hierdie onmiddellike maatreëls sal gelei word deur die beginsel van 'n teensikliese fiskale beleid.,0,0,0,0,0,Ukuran langsung ieu bakal dipandu ku prinsip kawijakan fiskal countercyclical.
afr_train_track_a_01000,Baie beroepe in landbou is 'n wetenskap en dit gaan verder as net op die plaas werk.,0,0,0,0,0,Seueur profési dina tatanén mangrupikeun élmu sareng éta saluareun ngan ukur damel di kebon.
afr_train_track_a_01001,Die huidige getalle oorwig en die voorspelde groei in die nuwe Suid-Afrika is 'n verdoemende situasie soos uit die Groenskrif oor bevolkingsontwikkeling blyk.,0,0,1,0,1,Angka ayeuna ngadominasi sareng pertumbuhan anu diprediksi di Afrika Kidul anu énggal mangrupikeun kaayaan anu matak pikasieuneun sapertos Green Paper dina pamekaran penduduk.
afr_train_track_a_01002,Ek praat baie oor vennootskappe en die krag wat vennootskappe het om verandering te bring en omstandighede te verbeter.,0,0,0,1,0,Kuring ngobrol pisan ngeunaan partnerships jeung kakuatan nu partnerships kudu mawa parobahan sarta ngaronjatkeun kaayaan.
afr_train_track_a_01003,Op 19 Desember het die verteenwoordigers elkeen 'n sipresboompie in die tuin van die Goewermentsgebou geplant.,0,0,0,1,0,Tanggal 19 Désémber para wawakil masing-masing melak tangkal cemara di kebon Gedong Pamaréntah.
afr_train_track_a_01004,Aan die belastingkant gun ons hierdie jaar slegs R4 miljard se verligting aan betalers van persoonlike belasting.,0,0,0,0,1,"Di sisi pajeg, taun ieu kami ngan ukur masihan bantuan R4 milyar ka anu mayar pajeg pribadi."
afr_train_track_a_01005,In November vanjaar vier ons die 150ste herdenking van die aankoms van die Indiërs in Suid-Afrika.,0,0,0,1,0,Dina bulan Nopémber taun ieu urang ngagungkeun ulang taun ka-150 datangna urang India di Afrika Kidul.
afr_train_track_a_01006,"Ons moet, onder andere, die huidige teenspoed aanwend om te verseker dat ons huise en ekonomie meer energiedoeltreffend word.",0,0,1,0,1,"Urang kedah, antara séjén, ngagunakeun kasusah ayeuna pikeun mastikeun yén imah jeung ékonomi urang jadi leuwih énergi efisien."
afr_train_track_a_01007,Ek wil ook graag met ESKOM kan skou.,0,0,0,1,0,Abdi ogé hoyong tiasa nunjukkeun sareng ESKOM.
afr_train_track_a_01008,"Loodsprogramme wat op volle belyning gerig is, is reeds in 13 distrikte en metros in werking gestel.",0,0,0,1,0,Program pilot anu ditujukeun pikeun alignment pinuh parantos dilaksanakeun di 13 distrik sareng metro.
afr_train_track_a_01009,"Tog is toegang tot werksgeleenthede ’n swaar las op plattelandse vroue, jeugdiges en mense met gebreke.",0,0,0,0,1,"Tapi aksés kana kasempetan padamelan mangrupikeun beban beurat pikeun awéwé désa, nonoman sareng jalma anu cacad."
afr_train_track_a_01010,"Ziphathe dra die goedkeuring van die Onderwysdepartement en sodoende kan skole, deur saam te werk, van hierdie inisiatiewe loods.",0,0,0,1,0,"Ziphathe ngagaduhan persetujuan ti Dinas Pendidikan sahingga sakola, ku gawé bareng, tiasa ngaluncurkeun inisiatif ieu."
afr_train_track_a_01011,"Dit is dan ook die rede waarom die landbousektor 'n unieke bank het wat na die spesifieke behoeftes kan omsien, die Landbank.",0,0,0,1,0,"Ieu ogé alesan pikeun sektor tatanén boga bank unik nu bisa ngurus kabutuhan husus, Landbank."
afr_train_track_a_01012,NALN besit egter oorspronklike tikskrifte en tikskrif-deurslagkopieë van Sita se pragtige briewe aan haar kleindogter Karin.,0,0,0,1,0,"Tapi, NALN boga naskah asli jeung bukti aksara Sita nu éndah pikeun incuna Karin."
afr_train_track_a_01013,Dat ons volwasse in ons benadering moet wees en bereid moet wees om oor volksake soos selfbeskikking om 'n tafel te sit.,0,0,0,0,0,Yén urang kudu asak dina pendekatan urang jeung siap diuk sabudeureun tabel dina isu nasional kayaning timer tekad.
afr_train_track_a_01014,Ons wil hê dat u mede-eienaarskap van u eie toekoms moet opneem.,1,0,0,0,0,Kami hoyong anjeun nyandak kapamilikan babarengan pikeun masa depan anjeun sorangan.
afr_train_track_a_01015,"Dalk minder so hier op die platteland, maar vir stadsmense is dit wel die realiteit.",0,0,0,0,0,"Meureun kirang kitu didieu di padesaan, tapi keur urang kota éta kanyataanana."
afr_train_track_a_01016,Daar is nog net drie maande oor voor hierdie geskiedkundige gebeurtenis plaasvind.,0,0,0,1,0,Ngan ukur tilu bulan deui sateuacan acara bersejarah ieu lumangsung.
afr_train_track_a_01017,Sy het ook ander gedigte daarin gesien.,0,0,0,0,0,Manéhna ogé nempo sajak séjén di jerona.
afr_train_track_a_01018,"In 2006/07 het die Raad van Direkteure 'n vyfjaar beleggngsplan van R64,5 biljoen van stapel gestuur.",0,0,0,0,0,"Dina 2006/07, Déwan Direksi dibuka rencana investasi lima taun R64,5 milyar."
afr_train_track_a_01019,"En al sê hulle ook moet op prinse (en prinsesse en meerminne) nie vertrou nie, weet ons van beter.",0,0,0,1,0,"Sareng sanaos aranjeunna nyarios henteu percanten ka pangeran (sareng putri sareng putri duyung), kami langkung terang."
afr_train_track_a_01020,"Die Raadslid byt vas en wys die brief met die instruksie dat die veldtog ""gelaunch"" moet word.",0,0,0,0,0,"The Councillor bites bullet jeung nembongkeun surat jeung parentah nu kampanye kudu ""diluncurkeun""."
afr_train_track_a_01021,Die redery was Van Maenen & Van den Broeck (Antwerpen).,0,0,0,0,0,Pausahaan pengiriman barang éta Van Maenen & Van den Broeck (Antwerp).
afr_train_track_a_01022,So hier is ons kans om ook ons kant van die saak te stel.,0,0,0,0,0,Janten ieu mangrupikeun kasempetan urang pikeun nyatakeun sisi carita urang ogé.
afr_train_track_a_01023,Die nuwe regering in die Wes-Kaap glo dat elke inwoner die vryheid moet hê om homself op te werk in die lewe.,0,0,0,1,0,Pamarentah anyar di Tanjung Barat percaya yén unggal warga kudu boga kabébasan pikeun ngaronjatkeun diri dina kahirupan.
afr_train_track_a_01024,Ek is hier om u die geleentheid te gee om u regering toe te spreek.,0,0,0,1,0,Kuring di dieu pikeun masihan anjeun kasempetan pikeun alamat pamaréntah anjeun.
afr_train_track_a_01025,"As taalkundige redakteur van die Nasionale Pers moes hy taalleiding aan al die Pers se afdelings verskaf - koerante, tydskrifte en uitgewery.",0,0,0,0,0,"Salaku redaktur linguistik Pers Nasional, anjeunna kedah masihan pituduh basa ka sadaya departemén Pers - koran, majalah sareng penerbitan."
afr_train_track_a_01026,"Vandag moet ons, met selfs groter selfvertroue, oor vryheid praat.",0,0,0,1,0,"Kiwari, kalayan kapercayaan anu langkung ageung, urang kedah nyarios ngeunaan kabébasan."
afr_train_track_a_01027,Ons is ook bemoedig dat navorsing oor die voorkoms van MIV stabilisasie ‘n effense afname in die tempo van infeksie toon.,0,0,0,1,0,Urang ogé wanti yén panalungtikan ngeunaan Prévalénsi stabilisasi HIV nembongkeun panurunan saeutik dina laju inféksi.
afr_train_track_a_01028,"Om betroubare kragtoevoer te verseker, het ons 'n Inter-Ministeriële Komitee oor Energie ingestel, om 'n 20-jaar geïntegreerde hulpbronplan te ontwikkel.",0,0,0,1,0,"Pikeun mastikeun catu daya anu dipercaya, kami parantos ngadegkeun Komite Antar-Menteri Énergi, pikeun ngembangkeun rencana sumberdaya terpadu 20 taun."
afr_train_track_a_01029,"Ons kan die gulsigheid, kortsigtigheid en sorgeloosheid van bestuurders van groot korporasies, wat die krisis bespoedig het, blameer.",1,1,0,0,0,"Urang bisa nyalahkeun karanjingan, pondok-sightedness jeung carelessness of manajer korporasi badag, nu hastened krisis."
afr_train_track_a_01030,Dit is 'n feit dat die Landbou SEB handves een doel het: om die basis van SEB te verbreed.,0,0,0,1,0,"Nyatana, piagam BEE Pertanian miboga hiji tujuan: pikeun ngalegaan dasar BEE."
afr_train_track_a_01031,In albei gevalle is die privaatsektor ver agter.,0,0,0,0,1,"Dina duanana kasus, swasta jauh katinggaleun."
afr_train_track_a_01032,"Maar, as dit nodig sou wees, is dit 'n ideaal waarvoor ek bereid is om te sterf.",0,0,0,1,0,"Tapi, upami diperyogikeun, éta mangrupikeun cita-cita anu kuring daék maot."
afr_train_track_a_01033,Ons sal aan die dringende implementering van hierdie planne aandag gee om sodoende die lewensgehalte van veral werkende mense te verhoog.,0,0,1,0,0,Urang bakal nengetan palaksanaan urgent tina rencana ieu dina raraga ngaronjatkeun kualitas kahirupan jalma digawé hususna.
afr_train_track_a_01034,Ek hoop dat u saam met ons hierdie konferensie as n nuwe en verrykend ervaring sal meemaak.,0,0,0,1,0,Kuring miharep anjeun bakal ngalaman konferensi ieu kalawan kami salaku pangalaman anyar jeung enriching.
afr_train_track_a_01035,Ek is baie ernstig daaroor dat die Wes-Kaap ook sy regmatige aandeel ten opsigte van die ontwikkeling van die biobrandstof bedryf sal kry.,0,0,0,1,0,Kuring serius pisan ngeunaan kanyataan yén Western Cape ogé bakal nampi bagian anu sah dina hal pangwangunan industri biofuel.
afr_train_track_a_01036,Ons sal ook voortgaan met ons voorbereidings vir die instelling van 'n nasionale gesondheidsorgversekeringstelsel.,0,0,0,1,0,Urang ogé bakal neraskeun persiapan pikeun ngenalkeun sistem asuransi kasehatan nasional.
afr_train_track_a_01037,Dit is dus duidelik dat die skepping van inkomste- en werkgeleenthede in Suid-Afrika 'n hoë prioriteit in ontwikkelingstrategieë geniet.,0,0,0,1,0,Janten jelas yén nyiptakeun panghasilan sareng kasempetan padamelan di Afrika Kidul ngagaduhan prioritas anu luhur dina strategi pangwangunan.
afr_train_track_a_01038,Dit is gerig op die bewusmaking van klimaatsverandering en die impak wat dit het op ons marienebronne en die kuslyn.,0,0,1,0,1,Tujuanana pikeun ningkatkeun kasadaran ngeunaan parobahan iklim sareng dampakna kana sumber daya laut sareng basisir urang.
afr_train_track_a_01039,"Dit is belangrik om wyer te kyk as die tradisionele losstaande aanleg wat net etanol, voergraan en koolsuurgas (CO2) produseer.",0,0,0,0,0,"Penting pikeun ningali saluareun pabrik mandiri tradisional anu ngan ukur ngahasilkeun étanol, pakan gandum sareng karbon dioksida (CO2)."
afr_train_track_a_01040,Ons weet dat dit in 1948 gebeur het.,0,0,0,0,0,Urang terang yén éta kajantenan taun 1948.
afr_train_track_a_01041,Roofdierbeheer is tans 'n sensitiewe kwessie.,0,0,0,0,1,Kontrol predator ayeuna mangrupikeun masalah anu sénsitip.
afr_train_track_a_01042,Sommige persone van die groep is reeds intussen by soortgelyk projekte in die omgewing betrek.,0,0,0,1,0,Sababaraha urang ti grup geus aub dina proyék sarupa di wewengkon.
afr_train_track_a_01043,"Alhoewel ons as ouers in die huis Afrikaans met mekaar gepraat het, het ons Engels met ons kinders gepraat.",0,0,0,0,0,"Sanajan urang salaku kolot nyarita basa Afrikaans ka silih di imah, urang nyarita basa Inggris ka barudak urang."
afr_train_track_a_01044,"Om dit te vermag, moet die Wes-Kaap 'n waarde-vir-geld bestemming wees en ook bekend wees as een.",0,0,1,0,0,"Pikeun ngahontal ieu, Western Cape kedah janten tujuan nilai-pikeun-duit sareng ogé dikenal salaku hiji."
afr_train_track_a_01045,Ons bepaal die agenda.,0,0,0,0,0,Urang nyetél agenda.
afr_train_track_a_01046,"Nee, ek weet nie, Oom,"" antwoord Katotjie, omdat hy na haar kyk.",0,0,0,0,0,"Heueuh atuh, Mamang,” walon Katotjie, lantaran keur melong."
afr_train_track_a_01047,Ons wil u deelmaak van die werk wat ons doen.,0,0,0,1,0,Kami hoyong anjeun janten bagian tina padamelan anu kami lakukeun.
afr_train_track_a_01048,Dit sê vir my dat u strewe na `n beter lewe vir u en u families.,0,0,0,1,0,Éta nyarioskeun ka kuring yén anjeun narékahan pikeun kahirupan anu langkung saé pikeun anjeun sareng kulawarga anjeun.
afr_train_track_a_01049,Voedsel word so duur dat selfs basiese voedselsoorte ver buite bereik van 'n groot deel van die bevolking is.,0,0,0,0,1,Dahareun janten mahal pisan bahkan katuangan dasar jauh di luar jangkauan sabagian ageung populasi.
afr_train_track_a_01050,Ten spyte hiervan moet ons steeds besorgd bly oor die feit dat hierdie getal steeds bitter laag is.,0,0,1,0,0,"Sanaos ieu, urang kedah tetep prihatin kana kanyataan yén jumlah ieu masih rendah pisan."
afr_train_track_a_01051,Laat ons gedurende hierdie jaar van aksie saamwerk om plaaslike regering almal se besigheid te maak.,0,0,0,1,0,"Dina taun aksi ieu, hayu urang gawé bareng sangkan pamaréntah lokal bisnis urang sarerea."
afr_train_track_a_01052,Dit moet in die lig gesien word dat die neweprodukte van 'n etanol- en biodieselaanleg waarskynlik in die veevoermark sal meeding.,0,0,1,0,0,Éta kedah katingali ku terang yén produk sampingan tina étanol sareng pabrik biodiesel sigana bakal bersaing di pasar pakan ternak.
afr_train_track_a_01053,Mag die Hemelse Vader u deur hierdie routyd dra en u net omring sal wees met baie liefde en omgee van geliefdes.,0,0,0,1,1,Muga-muga Bapa Surgawi mawa anjeun dina waktos duka ieu sareng mugia anjeun ngan ukur dikurilingan ku seueur cinta sareng perawatan ti anu dipikacinta.
afr_train_track_a_01054,"Chanette Paul, kortverhaal- en hygromanskywer, het van haar eerste pennevrugte gestuur.",0,0,0,0,0,"Chanette Paul, carita pondok tur hygroman panempo, dikirim sababaraha bungbuahan pin munggaran nya."
afr_train_track_a_01055,Die impak van armoede is 'n probleem wat gesamentlike aandag moet geniet.,0,0,0,0,1,Dampak kamiskinan mangrupikeun masalah anu peryogi perhatian koléktif.
afr_train_track_a_01056,Dit is noodsaaklik dat die dam gebou word omdat die boorgate nie genoeg water op 'n slag kan gee nie.,0,0,1,0,0,Penting pisan yén bendungan didamel sabab liang-liang teu tiasa masihan cai anu cekap dina hiji waktos.
afr_train_track_a_01057,Ekonomiese ontwikkeling word 'n voertuig vir streekssamewerkings in plaas van konflikte van weleer.,0,0,0,1,0,Pangwangunan ékonomi jadi wahana gawé babarengan régional tinimbang konflik jaman baheula.
afr_train_track_a_01058,"NALN, soos alle museums, sal toenemend op borgskappe aangewese raak.",0,0,1,0,0,"NALN, kawas sakabeh museum, bakal jadi beuki gumantung sponsorships."
